record_id,redcap_event_name,start_time,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_note,voice_summ,end_time,pdqsi9_complete
1000,human_evaluations_arm_9,10/21/24 14:12,1,5,3,2,3,3,1,1,3,0,0,10/21/24 14:22,2
1001,human_evaluations_arm_9,10/21/24 14:40,5,5,5,4,5,5,4,0,,0,0,10/21/24 14:48,2
1002,human_evaluations_arm_9,10/21/24 15:55,1,5,5,4,5,5,5,1,3,0,0,10/21/24 16:13,2
1003,human_evaluations_arm_9,10/29/24 10:46,1,1,1,2,2,5,3,1,3,0,0,10/29/24 11:14,2
1004,human_evaluations_arm_9,,1,4,1,3,3,5,5,1,3,0,0,,2
1005,human_evaluations_arm_9,10/29/24 12:11,5,5,4,3,5,5,5,1,3,1,0,10/29/24 12:24,2
1006,human_evaluations_arm_9,10/29/24 13:00,1,2,1,2,1,5,1,1,3,0,0,10/29/24 13:13,2
1007,human_evaluations_arm_9,10/29/24 14:43,5,5,4,3,5,5,5,1,4,1,0,10/29/24 15:01,2
1008,human_evaluations_arm_9,10/29/24 15:47,4,5,2,5,5,3,5,1,3,1,1,10/29/24 16:08,2
1009,human_evaluations_arm_9,10/29/24 17:11,5,4,5,4,5,5,5,1,3,0,0,10/29/24 17:30,2
1010,human_evaluations_arm_9,10/30/24 8:57,5,3,3,5,5,5,5,1,4,0,0,10/30/24 9:13,2
1011,human_evaluations_arm_9,10/30/24 10:41,1,5,1,2,2,5,1,1,3,0,0,10/30/24 10:59,2
1012,human_evaluations_arm_9,10/30/24 11:36,5,4,4,3,5,5,5,1,4,0,0,10/30/24 11:49,2
1013,human_evaluations_arm_9,10/30/24 12:19,1,3,3,5,3,5,2,1,3,0,0,10/30/24 12:34,2
1014,human_evaluations_arm_9,10/30/24 14:18,5,5,3,3,2,5,5,1,3,0,0,10/30/24 14:32,2
1015,human_evaluations_arm_9,11/6/24 11:14,5,3,5,3,5,3,4,1,4,0,0,11/6/24 11:35,2
1016,human_evaluations_arm_9,11/6/24 11:50,1,5,4,3,2,3,5,1,4,0,0,11/6/24 12:10,2
1017,human_evaluations_arm_9,11/6/24 12:30,1,1,2,3,2,5,3,1,3,0,1,11/6/24 12:54,2
1018,human_evaluations_arm_9,11/6/24 13:10,4,5,5,5,5,5,5,1,3,1,0,11/6/24 13:23,2
1019,human_evaluations_arm_9,11/6/24 13:25,5,5,4,4,5,5,5,1,3,0,0,11/6/24 13:36,2
1020,human_evaluations_arm_9,11/6/24 14:53,5,5,5,5,5,5,5,1,5,0,0,11/6/24 15:00,2
1021,human_evaluations_arm_9,11/6/24 15:00,2,4,4,4,5,4,4,1,3,0,0,11/6/24 15:17,2
1022,human_evaluations_arm_9,11/6/24 15:19,5,5,1,3,3,3,4,1,3,0,0,11/6/24 15:30,2
1023,human_evaluations_arm_9,11/6/24 15:34,5,5,5,5,5,5,5,1,4,0,0,11/6/24 15:38,2
1024,human_evaluations_arm_9,11/6/24 15:39,1,3,5,5,5,5,5,1,4,0,0,11/6/24 15:47,2
1025,human_evaluations_arm_9,11/6/24 17:56,1,5,3,2,2,5,2,1,4,0,0,11/6/24 18:11,2
1026,human_evaluations_arm_9,11/6/24 18:12,5,5,3,3,3,5,5,1,3,1,0,11/6/24 18:22,2
1027,human_evaluations_arm_9,11/6/24 18:46,5,4,4,4,4,5,4,1,4,0,0,11/6/24 19:04,2
1028,human_evaluations_arm_9,11/6/24 19:04,1,5,2,5,2,5,2,1,3,0,0,11/6/24 19:20,2
1029,human_evaluations_arm_9,11/6/24 19:26,2,4,4,5,2,5,3,0,,0,0,11/6/24 19:36,2
1030,human_evaluations_arm_9,11/6/24 19:38,5,5,5,4,4,5,4,1,4,0,0,11/6/24 19:53,2
1031,human_evaluations_arm_9,11/7/24 9:17,5,5,5,4,5,5,5,1,4,0,0,11/7/24 9:41,2
1032,human_evaluations_arm_9,11/20/24 13:01,5,3,4,4,4,5,5,1,3,0,0,11/20/24 13:08,2
1033,human_evaluations_arm_9,11/7/24 10:16,5,4,4,5,5,5,5,1,3,0,0,11/7/24 10:35,2
1034,human_evaluations_arm_9,11/7/24 10:35,5,5,5,5,4,5,5,1,4,0,0,11/7/24 10:52,2
1035,human_evaluations_arm_9,11/7/24 10:56,5,5,4,4,4,5,5,1,4,0,0,11/7/24 11:13,2
1036,human_evaluations_arm_9,11/8/24 15:41,1,4,2,3,2,5,4,1,3,0,0,11/8/24 16:02,2
1037,human_evaluations_arm_9,11/8/24 16:09,5,4,5,5,2,5,5,1,3,0,0,11/8/24 16:22,2
1038,human_evaluations_arm_9,11/8/24 16:58,5,5,5,2,2,5,3,0,,0,1,11/8/24 17:22,2
1039,human_evaluations_arm_9,11/8/24 16:43,5,3,5,4,4,5,5,1,3,0,0,11/8/24 16:56,2
1040,human_evaluations_arm_9,11/8/24 17:22,1,5,1,2,2,3,1,1,3,1,0,11/8/24 17:35,2
1041,human_evaluations_arm_9,11/8/24 17:44,5,4,3,4,5,5,5,1,4,1,0,11/8/24 17:58,2
1042,human_evaluations_arm_9,11/8/24 17:58,1,5,3,4,5,5,4,1,4,0,0,11/8/24 18:11,2
1043,human_evaluations_arm_9,11/8/24 18:12,1,3,5,2,2,5,1,1,3,0,0,11/8/24 18:23,2
1044,human_evaluations_arm_9,11/9/24 14:27,1,1,1,2,1,5,4,1,3,0,1,11/9/24 14:43,2
1045,human_evaluations_arm_9,11/9/24 14:44,5,5,4,3,4,5,5,1,4,1,1,11/9/24 15:04,2
1046,human_evaluations_arm_9,11/9/24 15:04,5,5,4,4,5,5,5,1,5,0,0,11/9/24 15:12,2
1047,human_evaluations_arm_9,11/9/24 15:12,1,5,4,4,2,4,2,1,3,0,0,11/9/24 15:29,2
1048,human_evaluations_arm_9,11/9/24 15:47,5,5,4,3,5,5,5,1,5,0,0,11/9/24 15:58,2
1049,human_evaluations_arm_9,11/9/24 18:48,5,5,5,4,5,5,5,1,3,0,0,11/9/24 18:56,2
1050,human_evaluations_arm_9,11/9/24 18:58,5,5,2,3,5,5,5,1,3,0,0,11/9/24 19:06,2
1051,human_evaluations_arm_9,11/9/24 19:06,5,5,5,5,5,5,5,1,4,0,0,11/9/24 19:14,2
1052,human_evaluations_arm_9,11/10/24 15:45,1,5,2,4,2,5,2,1,3,0,0,11/10/24 15:58,2
1053,human_evaluations_arm_9,11/10/24 15:58,1,5,1,3,3,3,4,1,3,0,0,11/10/24 16:13,2
1054,human_evaluations_arm_9,11/10/24 16:16,4,5,4,5,5,5,5,1,4,1,0,11/10/24 16:24,2
1055,human_evaluations_arm_9,11/10/24 16:24,5,4,5,4,2,5,3,1,3,1,0,11/10/24 16:44,2
1056,human_evaluations_arm_9,11/10/24 16:53,1,5,2,5,2,5,2,1,3,0,0,11/10/24 17:04,2
1057,human_evaluations_arm_9,11/10/24 17:05,1,5,4,3,3,5,5,1,3,0,0,11/10/24 17:16,2
1058,human_evaluations_arm_9,11/10/24 17:19,1,1,1,2,1,3,1,1,3,0,0,11/10/24 17:27,2
1059,human_evaluations_arm_9,11/10/24 17:28,5,5,5,5,3,5,5,1,3,0,0,11/10/24 17:41,2
1060,human_evaluations_arm_9,11/11/24 11:32,5,4,5,4,2,5,4,1,3,1,0,11/11/24 11:47,2
1061,human_evaluations_arm_9,11/11/24 11:56,1,5,4,4,3,5,4,1,3,0,0,11/11/24 12:08,2
1062,human_evaluations_arm_9,11/11/24 12:30,2,5,4,5,4,5,3,1,3,0,0,11/11/24 12:38,2
1063,human_evaluations_arm_9,11/11/24 12:38,5,4,2,4,3,5,3,1,4,1,0,11/11/24 12:55,2
1064,human_evaluations_arm_9,11/11/24 13:20,5,3,3,3,4,3,3,1,3,0,0,11/11/24 13:41,2
1065,human_evaluations_arm_9,11/11/24 13:42,1,5,1,5,3,5,5,1,3,1,0,11/11/24 13:55,2
1066,human_evaluations_arm_9,11/11/24 20:51,4,5,4,5,5,5,5,1,4,1,0,11/11/24 21:00,2
1067,human_evaluations_arm_9,11/11/24 21:13,5,5,4,3,4,3,4,1,3,0,0,11/11/24 21:25,2
1068,human_evaluations_arm_9,11/18/24 16:13,5,5,2,3,3,5,5,1,3,0,0,11/18/24 16:21,2
1069,human_evaluations_arm_9,11/18/24 16:22,2,5,4,4,4,5,4,1,4,1,0,11/18/24 16:34,2
1070,human_evaluations_arm_9,11/18/24 16:42,5,5,5,4,4,5,4,1,4,0,0,11/18/24 16:56,2
1071,human_evaluations_arm_9,11/18/24 16:56,1,4,5,4,4,5,3,1,4,0,0,11/18/24 17:08,2
1072,human_evaluations_arm_9,11/18/24 17:57,1,5,3,4,2,5,3,1,3,0,0,11/18/24 18:08,2
1073,human_evaluations_arm_9,11/18/24 18:12,1,3,4,5,5,5,5,1,4,1,1,11/18/24 18:23,2
1074,human_evaluations_arm_9,11/18/24 19:25,4,5,2,3,4,5,5,1,4,0,0,11/18/24 19:33,2
1075,human_evaluations_arm_9,11/18/24 19:53,5,5,4,4,5,5,5,1,5,0,0,11/18/24 20:01,2
1076,human_evaluations_arm_9,11/18/24 20:50,1,5,5,3,3,5,3,1,4,0,0,11/18/24 20:58,2
1077,human_evaluations_arm_9,11/18/24 21:01,5,5,4,5,4,5,5,1,3,1,0,11/18/24 21:12,2
1078,human_evaluations_arm_9,11/20/24 11:36,5,5,4,5,5,5,5,1,4,1,0,11/20/24 11:48,2
1079,human_evaluations_arm_9,11/20/24 13:09,5,5,5,4,2,5,3,1,3,1,1,11/20/24 13:20,2
1080,human_evaluations_arm_9,11/20/24 13:31,5,5,4,4,4,5,5,1,3,0,0,11/20/24 13:49,2
1081,human_evaluations_arm_9,11/20/24 13:49,1,5,4,3,2,5,2,1,3,1,1,11/20/24 14:01,2
1082,human_evaluations_arm_9,11/20/24 16:04,1,5,4,5,2,5,2,1,3,0,0,11/20/24 16:18,2
1083,human_evaluations_arm_9,11/20/24 16:30,5,5,3,4,2,5,2,1,3,0,0,11/20/24 16:48,2
1084,human_evaluations_arm_9,11/20/24 16:49,1,5,1,2,1,5,1,1,3,0,0,11/20/24 16:58,2
1085,human_evaluations_arm_9,11/20/24 19:22,1,4,4,3,2,4,2,1,4,0,0,11/20/24 19:39,2
1086,human_evaluations_arm_9,11/20/24 19:53,1,5,3,4,3,5,3,1,3,0,0,11/20/24 20:04,2
1087,human_evaluations_arm_9,11/20/24 20:09,5,5,5,4,4,5,5,1,3,0,0,11/20/24 20:20,2
1088,human_evaluations_arm_9,11/20/24 20:22,2,1,3,2,2,3,3,1,3,0,0,11/20/24 20:39,2
1089,human_evaluations_arm_9,11/20/24 20:40,1,5,3,3,5,3,4,1,5,1,1,11/20/24 20:54,2
1090,human_evaluations_arm_9,11/21/24 12:24,5,5,5,3,5,3,4,1,5,0,0,11/21/24 12:45,2
1091,human_evaluations_arm_9,11/21/24 13:00,5,5,4,5,5,5,5,1,4,0,0,11/21/24 13:12,2
1092,human_evaluations_arm_9,11/21/24 13:12,5,5,4,5,5,5,5,1,5,0,0,11/21/24 13:39,2
1093,human_evaluations_arm_9,11/21/24 13:42,1,1,2,3,2,3,2,1,3,1,1,11/21/24 14:03,2
1094,human_evaluations_arm_9,11/21/24 14:27,5,5,1,2,3,3,1,1,3,0,0,11/21/24 14:38,2
1095,human_evaluations_arm_9,11/21/24 14:38,5,5,3,5,5,5,5,1,4,1,0,11/21/24 14:49,2
1096,human_evaluations_arm_9,11/21/24 15:27,4,5,5,5,5,5,5,1,4,1,0,11/21/24 15:38,2
1097,human_evaluations_arm_9,11/21/24 15:38,2,4,5,5,2,5,3,1,3,0,0,11/21/24 15:51,2
1098,human_evaluations_arm_9,11/21/24 16:23,2,5,4,3,5,5,5,1,5,1,0,11/21/24 16:31,2
1099,human_evaluations_arm_9,11/21/24 16:33,5,5,2,5,5,5,5,1,4,0,0,11/21/24 16:45,2
1100,human_evaluations_arm_9,11/23/24 11:26,5,5,1,3,4,5,5,1,3,0,0,11/23/24 11:44,2
1101,human_evaluations_arm_9,11/23/24 11:44,5,2,4,5,4,5,5,0,,0,0,11/23/24 11:58,2
1102,human_evaluations_arm_9,11/23/24 12:01,5,3,4,5,5,5,4,1,5,0,0,11/23/24 12:12,2
1103,human_evaluations_arm_9,11/23/24 12:12,2,5,2,4,3,5,2,1,3,0,0,11/23/24 12:26,2
1104,human_evaluations_arm_9,11/23/24 12:26,5,2,4,4,4,5,4,1,4,1,0,11/23/24 12:48,2
1105,human_evaluations_arm_9,11/23/24 12:55,1,5,5,5,4,5,4,1,3,0,0,11/23/24 13:05,2
1106,human_evaluations_arm_9,11/23/24 13:05,1,5,5,2,4,5,4,1,3,0,0,11/23/24 13:15,2
1107,human_evaluations_arm_9,11/23/24 13:15,5,4,2,5,4,5,5,1,3,1,0,11/23/24 13:27,2
1108,human_evaluations_arm_9,11/23/24 13:28,1,5,4,4,4,5,3,1,3,1,1,11/23/24 13:41,2
1109,human_evaluations_arm_9,11/23/24 13:41,5,5,5,5,5,5,5,0,,0,0,11/23/24 13:48,2
1110,human_evaluations_arm_9,11/23/24 14:14,3,4,5,4,5,5,3,1,4,0,0,11/23/24 14:25,2
1111,human_evaluations_arm_9,11/23/24 14:25,5,5,1,2,3,5,2,1,3,0,0,11/23/24 14:34,2
1112,human_evaluations_arm_9,11/23/24 14:37,5,5,4,5,4,3,5,0,,0,0,11/23/24 14:43,2
1113,human_evaluations_arm_9,11/23/24 14:46,5,5,1,2,3,3,1,1,3,1,0,11/23/24 14:56,2
1114,human_evaluations_arm_9,11/23/24 14:58,1,3,1,2,2,3,2,1,3,0,0,11/23/24 15:15,2
1115,human_evaluations_arm_9,11/23/24 15:19,5,5,1,2,3,3,1,1,3,0,0,11/23/24 15:25,2
1116,human_evaluations_arm_9,11/23/24 15:25,4,2,5,4,2,4,4,1,4,0,0,11/23/24 15:34,2
1117,human_evaluations_arm_9,11/23/24 15:36,1,5,2,4,2,5,4,1,3,1,0,11/23/24 15:44,2
1118,human_evaluations_arm_9,11/23/24 15:48,4,5,2,4,2,5,5,1,3,1,0,11/23/24 16:01,2
1119,human_evaluations_arm_9,11/23/24 16:01,5,5,1,2,2,3,2,1,3,0,0,11/23/24 16:10,2
1120,human_evaluations_arm_9,11/24/24 11:19,5,5,2,5,5,4,5,1,5,1,0,11/24/24 11:38,2
1121,human_evaluations_arm_9,11/24/24 11:39,1,5,5,5,2,5,3,1,4,0,0,11/24/24 11:50,2
1122,human_evaluations_arm_9,11/24/24 11:51,5,5,5,4,5,5,5,1,5,0,0,11/24/24 12:01,2
1123,human_evaluations_arm_9,11/24/24 12:01,5,5,4,4,4,5,3,1,4,0,0,11/24/24 12:11,2
1124,human_evaluations_arm_9,11/24/24 12:11,1,5,4,4,2,3,2,1,3,0,0,11/24/24 12:19,2
1125,human_evaluations_arm_9,11/24/24 12:51,4,1,2,3,5,5,5,1,4,0,0,11/24/24 13:04,2
1126,human_evaluations_arm_9,11/24/24 13:05,5,5,4,5,3,5,5,1,3,0,0,11/24/24 13:16,2
1127,human_evaluations_arm_9,11/24/24 13:16,1,1,1,5,2,5,4,1,2,0,0,11/24/24 13:36,2
1128,human_evaluations_arm_9,11/24/24 13:37,1,5,5,5,4,5,5,1,3,1,0,11/24/24 13:53,2
1129,human_evaluations_arm_9,11/24/24 13:54,1,5,1,2,3,3,1,1,3,1,0,11/24/24 14:05,2
1130,human_evaluations_arm_9,11/24/24 15:07,5,5,4,5,5,5,5,0,,0,0,11/24/24 15:24,2
1131,human_evaluations_arm_9,11/24/24 15:24,1,5,4,3,2,5,4,1,3,0,0,11/24/24 15:31,2
1132,human_evaluations_arm_9,11/24/24 15:43,1,5,3,4,2,5,2,1,4,0,1,11/24/24 15:56,2
1133,human_evaluations_arm_9,11/24/24 15:56,5,5,5,5,5,5,5,1,4,1,0,11/24/24 16:06,2
1134,human_evaluations_arm_9,11/24/24 16:06,1,5,2,3,2,3,3,1,3,1,0,11/24/24 16:21,2
1135,human_evaluations_arm_9,11/24/24 16:22,1,5,3,4,2,5,3,1,3,0,0,11/24/24 16:33,2
1136,human_evaluations_arm_9,11/24/24 16:35,1,5,1,3,2,3,2,1,3,1,1,11/24/24 16:46,2
1137,human_evaluations_arm_9,11/24/24 16:46,1,5,5,5,2,5,2,1,2,0,0,11/24/24 16:51,2
1138,human_evaluations_arm_9,10/18/24 10:48,2,4,2,3,3,5,3,1,3,0,0,10/18/24 11:13,2
1139,human_evaluations_arm_9,11/24/24 16:52,5,5,4,3,4,5,5,1,3,0,0,11/24/24 17:04,2
1140,human_evaluations_arm_9,11/25/24 7:51,5,5,5,5,5,5,5,1,4,0,0,11/25/24 7:58,2
1141,human_evaluations_arm_9,11/25/24 7:58,1,5,1,4,2,3,3,1,3,0,0,11/25/24 8:14,2
1142,human_evaluations_arm_9,11/25/24 8:14,5,4,4,4,4,5,4,1,4,1,1,11/25/24 8:31,2
1143,human_evaluations_arm_9,11/25/24 8:36,5,5,1,2,3,3,1,1,3,1,1,11/25/24 8:45,2
1144,human_evaluations_arm_9,11/25/24 8:46,1,5,2,2,2,3,3,1,3,0,0,11/25/24 9:00,2
1145,human_evaluations_arm_9,11/25/24 9:13,4,5,5,5,5,5,5,1,4,0,0,11/25/24 9:19,2
1146,human_evaluations_arm_9,11/25/24 9:21,5,5,5,5,4,5,5,1,4,0,0,11/25/24 9:29,2
1147,human_evaluations_arm_9,11/25/24 9:47,5,5,4,5,4,5,5,0,,0,0,,2
1148,human_evaluations_arm_9,11/25/24 10:18,5,5,4,5,4,5,5,1,5,0,0,11/25/24 10:29,2
1149,human_evaluations_arm_9,11/25/24 10:29,1,5,2,3,2,4,3,1,3,1,0,11/25/24 10:45,2
1150,human_evaluations_arm_9,11/25/24 10:55,1,4,2,4,3,3,2,1,3,1,0,11/25/24 11:09,2
1151,human_evaluations_arm_9,11/25/24 11:50,5,5,4,5,3,5,5,1,3,1,0,11/25/24 11:58,2
1152,human_evaluations_arm_9,11/25/24 12:02,4,5,1,2,4,4,5,1,3,0,0,11/25/24 12:13,2
1153,human_evaluations_arm_9,11/25/24 12:17,1,1,1,1,1,5,4,1,3,0,1,11/25/24 12:26,2
1154,human_evaluations_arm_9,11/25/24 12:32,5,4,4,5,5,5,4,1,4,0,0,11/25/24 12:46,2
1155,human_evaluations_arm_9,11/25/24 12:56,5,5,2,4,5,3,3,1,3,0,0,11/25/24 13:08,2
1156,human_evaluations_arm_9,11/25/24 13:08,4,5,5,4,2,3,3,1,3,0,0,11/25/24 13:28,2
1157,human_evaluations_arm_9,11/26/24 13:53,5,2,3,4,4,3,4,1,4,0,0,11/26/24 14:08,2
1158,human_evaluations_arm_9,11/26/24 14:09,5,5,5,5,5,5,5,1,5,0,0,11/26/24 14:22,2
1159,human_evaluations_arm_9,11/26/24 14:22,5,5,5,5,4,5,4,1,3,0,0,11/26/24 14:29,2
1160,human_evaluations_arm_9,11/26/24 14:29,5,3,3,3,4,5,5,1,3,0,0,11/26/24 14:44,2
1161,human_evaluations_arm_9,11/26/24 14:45,5,5,1,3,5,3,5,1,4,1,1,11/26/24 14:56,2
1162,human_evaluations_arm_9,11/26/24 14:58,5,4,2,5,5,4,5,1,4,0,0,11/26/24 15:17,2
1163,human_evaluations_arm_9,11/27/24 11:54,1,5,5,4,2,4,3,1,4,1,1,11/27/24 12:00,2
1164,human_evaluations_arm_9,11/27/24 12:01,5,5,4,5,5,5,5,1,4,1,0,11/27/24 12:13,2
1165,human_evaluations_arm_9,11/27/24 12:13,2,2,1,3,2,5,5,1,3,0,0,11/27/24 12:23,2
1166,human_evaluations_arm_9,11/27/24 12:54,5,5,5,2,3,3,3,1,3,0,0,11/27/24 12:59,2
1167,human_evaluations_arm_9,11/27/24 13:00,1,5,4,5,2,5,3,1,3,0,0,11/27/24 13:10,2
1168,human_evaluations_arm_9,11/27/24 13:11,5,5,4,4,2,4,3,1,3,0,0,11/27/24 13:23,2
1169,human_evaluations_arm_9,11/27/24 13:43,5,5,4,5,5,5,5,1,4,0,0,11/27/24 14:02,2
1170,human_evaluations_arm_9,11/27/24 14:35,5,5,5,4,5,5,3,1,3,0,0,11/27/24 14:44,2
1171,human_evaluations_arm_9,11/27/24 16:04,1,2,1,4,2,3,2,1,3,1,1,11/27/24 16:16,2
1172,human_evaluations_arm_9,11/27/24 16:16,1,1,1,4,2,5,2,1,3,0,0,11/27/24 16:27,2
1173,human_evaluations_arm_9,11/27/24 16:27,5,3,2,3,5,5,5,1,3,0,0,11/27/24 16:40,2
1174,human_evaluations_arm_9,11/27/24 16:41,5,4,1,3,4,5,2,1,3,1,0,11/27/24 16:54,2
1175,human_evaluations_arm_9,11/27/24 16:54,1,3,4,4,2,4,3,1,3,1,1,11/27/24 17:09,2
1176,human_evaluations_arm_9,11/27/24 17:10,4,5,5,4,2,4,4,1,3,0,0,11/27/24 17:19,2
1177,human_evaluations_arm_9,11/27/24 17:19,5,5,5,5,5,5,5,1,4,1,0,11/27/24 17:28,2
1178,human_evaluations_arm_9,11/27/24 17:28,3,5,5,4,5,5,4,1,3,0,0,11/27/24 17:34,2
1179,human_evaluations_arm_9,11/27/24 17:34,5,5,3,5,4,5,5,1,4,0,0,11/27/24 17:42,2
1180,human_evaluations_arm_9,11/27/24 19:33,5,5,4,5,4,3,5,1,4,1,0,11/27/24 19:46,2
1181,human_evaluations_arm_9,11/27/24 19:51,5,5,2,3,4,5,5,0,,0,0,11/27/24 20:05,2
1182,human_evaluations_arm_9,11/28/24 12:44,5,5,1,4,4,3,3,1,3,0,0,11/28/24 13:03,2
1183,human_evaluations_arm_9,11/28/24 13:10,3,5,5,2,2,4,3,1,4,0,1,11/28/24 13:22,2
1184,human_evaluations_arm_9,11/28/24 13:27,5,5,1,3,4,3,4,1,3,0,0,11/28/24 13:42,2
1185,human_evaluations_arm_9,11/28/24 13:42,2,5,2,4,4,4,4,1,4,0,0,11/28/24 14:05,2
1186,human_evaluations_arm_9,11/28/24 14:08,1,5,5,4,2,5,4,1,3,0,0,11/28/24 14:22,2
1187,human_evaluations_arm_9,11/28/24 14:45,1,4,2,4,2,3,2,1,3,0,0,11/28/24 14:57,2
1188,human_evaluations_arm_9,11/28/24 14:57,1,5,1,4,2,3,2,1,4,1,0,11/28/24 15:14,2
1189,human_evaluations_arm_9,11/28/24 15:14,5,5,4,5,5,5,5,0,,0,0,11/28/24 15:21,2
1190,human_evaluations_arm_9,11/28/24 15:45,1,2,4,4,2,5,2,1,3,0,0,11/28/24 15:59,2
1191,human_evaluations_arm_9,11/28/24 16:00,5,5,4,2,4,5,4,1,3,0,0,11/28/24 16:10,2
1192,human_evaluations_arm_9,12/1/24 14:53,5,5,5,3,5,4,3,1,3,0,1,12/1/24 15:09,2
1193,human_evaluations_arm_9,12/1/24 15:09,1,5,5,3,2,4,2,0,,0,0,12/1/24 15:16,2
1194,human_evaluations_arm_9,12/1/24 15:16,1,5,5,3,4,4,4,1,4,0,1,12/1/24 15:29,2
1195,human_evaluations_arm_9,12/1/24 15:30,5,5,4,5,4,5,5,1,4,0,0,12/1/24 15:41,2
1196,human_evaluations_arm_9,10/18/24 11:46,1,3,5,3,4,4,4,1,3,1,1,10/18/24 12:12,2
1197,human_evaluations_arm_9,12/1/24 15:41,5,5,2,3,5,5,5,1,4,1,0,12/1/24 15:50,2
1198,human_evaluations_arm_9,10/18/24 12:18,4,5,4,4,3,5,4,1,3,0,0,10/18/24 12:32,2
1199,human_evaluations_arm_9,11/28/24 16:11,5,5,4,3,5,5,5,1,5,1,0,11/28/24 16:17,2